,Target variable,Score
3360,0,5.211386e-06
3361,0,3.5924356e-07
3362,0,1.7945458e-06
3363,0,3.6847332e-06
3364,0,1.7623019e-07
3365,0,3.5829334e-08
3366,0,2.9347234e-06
3367,0,5.7299694e-06
3368,0,2.0397697e-06
3369,0,6.434677e-07
3370,0,6.0817792e-06
3371,0,7.908275e-07
3372,0,1.7631875e-05
3373,0,3.1925246e-08
3374,0,3.1423513e-06
3375,0,7.4363284e-06
3376,0,0.0012862497
3377,0,5.8209553e-05
3378,0,1.424431e-06
3379,0,2.2138945e-05
3380,0,5.8937025e-07
3381,0,1.572414e-06
3382,0,3.0306236e-07
3383,0,3.0832664e-06
3384,0,2.9264874e-07
3385,0,2.3194003e-05
3386,0,1.4785388e-07
3387,0,1.27681715e-05
3388,0,1.6822043e-05
3389,0,6.0191374e-05
3390,0,9.84244e-06
3391,0,5.1503e-07
3392,0,3.0193833e-06
3393,0,1.4902661e-06
3394,0,1.1911255e-06
3395,0,0.00026108028
3396,0,1.3646681e-05
3397,0,5.156325e-07
3398,0,1.3182981e-07
3399,0,4.0869523e-07
3400,0,2.4951285e-06
3401,0,1.3253464e-06
3402,0,1.5617002e-07
3403,0,3.1858315e-05
3404,0,5.4259054e-08
3405,0,8.620886e-08
3406,0,2.52558e-07
3407,0,1.9380404e-05
3408,0,1.3829415e-08
3409,0,1.5789532e-05
3410,0,2.0516629e-05
3411,0,4.7053277e-06
3412,0,3.0689374e-05
3413,0,7.803293e-07
3414,0,1.1129751e-07
3415,0,2.9072319e-06
3416,0,7.334656e-07
3417,0,3.471106e-07
3418,0,7.3251463e-06
3419,0,4.151331e-06
3420,0,1.5785874e-05
3421,0,2.8447483e-05
3422,0,3.2890846e-06
3423,0,1.2017608e-06
3424,0,1.1072461e-05
3425,0,1.2212948e-06
3426,0,9.9173056e-05
3427,0,0.00019833942
3428,0,6.2019853e-06
3429,0,1.2813023e-05
3430,0,7.8930174e-07
3431,0,1.5413347e-07
3432,0,2.8666313e-06
3433,0,1.5690077e-07
3434,0,1.2740634e-05
3435,0,1.1241293e-05
3436,0,4.139429e-05
3437,0,4.851321e-07
3438,0,4.4492817e-06
3439,0,7.9480674e-07
3440,0,7.4291086e-07
3441,0,9.662644e-06
3442,0,2.094115e-07
3443,0,7.847489e-06
3444,0,2.3805073e-06
3445,0,0.00083058426
3446,0,1.1288605e-05
3447,0,1.9675084e-05
3448,0,5.268312e-06
3449,0,9.614125e-07
3450,0,1.2522709e-05
3451,0,4.844289e-06
3452,0,1.3784008e-07
3453,0,1.6629999e-06
3454,0,1.0458721e-06
3455,0,5.056193e-07
3456,0,3.1527145e-07
3457,0,4.6295338e-07
3458,0,7.156259e-06
3459,0,2.7177064e-06
3460,0,6.192017e-07
3461,1,0.9999932
3462,0,0.00010652878
3463,0,0.00016951594
3464,0,7.053838e-07
3465,0,1.5663929e-06
3466,0,1.9340818e-07
3467,0,2.6911596e-07
3468,0,1.3069372e-06
3469,0,5.4487336e-06
3470,0,9.9215154e-05
3471,0,0.00011074574
3472,0,1.6711383e-06
3473,0,5.061122e-06
3474,0,2.0915236e-06
3475,0,3.0439944e-07
3476,0,1.4750738e-05
3477,0,9.078128e-06
3478,0,1.3566282e-05
3479,0,1.7046317e-06
3480,0,1.0927486e-06
3481,0,0.00013734547
3482,0,6.4298916e-07
3483,0,6.3869434e-06
3484,0,2.8322646e-07
3485,0,1.0310652e-05
3486,0,3.0621774e-07
3487,0,1.5590274e-05
3488,0,1.3924364e-06
3489,0,8.469604e-08
3490,0,1.5060792e-07
3491,0,2.528653e-06
3492,0,4.4048084e-06
3493,0,2.2325703e-06
3494,0,4.5726476e-05
3495,0,2.9808226e-07
3496,0,1.1100342e-06
3497,0,1.4461561e-06
3498,0,8.599733e-08
3499,0,7.400521e-08
3500,0,6.9868797e-06
3501,0,1.1630489e-05
3502,0,7.766523e-06
3503,0,0.00015501164
3504,0,4.1213357e-06
3505,0,2.2243763e-07
3506,0,4.0207823e-07
3507,0,5.0546478e-05
3508,0,3.3170222e-06
3509,0,3.8359885e-05
3510,0,2.1835406e-07
3511,0,1.0244504e-06
3512,0,8.12953e-06
3513,0,1.1732164e-05
3514,0,3.590579e-07
3515,0,6.2527164e-07
3516,0,3.7155958e-06
3517,0,8.626479e-06
3518,0,7.162232e-05
3519,0,1.5652038e-05
3520,0,0.0005105143
3521,0,1.8384556e-07
3522,0,1.6266532e-06
3523,0,1.8375635e-05
3524,0,7.1171585e-06
3525,0,2.1920753e-06
3526,0,4.0501728e-08
3527,0,2.6406937e-07
3528,0,1.8876162e-06
3529,0,2.7774438e-06
3530,0,2.9538607e-05
3531,0,6.545566e-06
3532,0,1.2328695e-06
3533,0,9.069371e-06
3534,0,6.9151486e-07
3535,0,0.0014183931
3536,0,4.7269384e-07
3537,0,1.4882435e-06
3538,0,4.8092134e-06
3539,0,2.786911e-07
3540,0,9.483879e-08
3541,0,8.855623e-05
3542,0,2.1284075e-07
3543,0,3.901188e-06
3544,0,6.832142e-05
3545,0,2.9962034e-06
3546,0,1.2050548e-05
3547,0,3.2114108e-06
3548,0,1.5243674e-07
3549,0,5.93383e-07
3550,0,4.9710246e-07
3551,0,1.2399356e-07
3552,0,2.693686e-06
3553,0,1.8447959e-07
3554,0,2.0344318e-07
3555,0,2.649706e-05
3556,0,5.133836e-06
3557,0,1.5939942e-06
3558,0,1.0942994e-06
3559,0,5.4506304e-06
3560,0,3.6763904e-06
3561,0,2.4466252e-07
3562,0,1.9383892e-06
3563,0,1.8099803e-06
3564,0,2.0043212e-06
3565,0,2.3004226e-05
3566,0,1.8536823e-05
3567,0,2.2990581e-07
3568,0,1.0045362e-06
3569,0,7.9356386e-07
3570,0,4.319854e-05
3571,0,6.271032e-05
3572,0,9.2717033e-07
3573,0,3.006462e-06
3574,0,7.907566e-07
3575,0,1.565834e-05
3576,0,3.2242733e-07
3577,0,1.868736e-07
3578,0,8.3587365e-06
3579,0,2.2036573e-05
3580,0,2.5033537e-06
3581,0,9.694073e-05
3582,0,7.438891e-05
3583,0,6.1228087e-07
3584,0,8.943669e-07
3585,0,2.4544336e-06
3586,0,2.869865e-07
3587,0,1.370954e-05
3588,0,0.00027835535
3589,0,5.331928e-06
3590,0,1.1976249e-06
3591,0,3.594619e-06
3592,0,5.6750105e-06
3593,0,0.000108246226
3594,0,2.637613e-07
3595,0,8.612228e-05
3596,0,2.7266885e-06
3597,0,3.5824598e-06
3598,0,3.785513e-06
3599,0,5.986115e-07
3600,0,1.9932897e-05
3601,0,9.68945e-08
3602,0,3.2605323e-07
3603,0,4.1942687e-05
3604,0,9.4203614e-07
3605,0,3.0678717e-07
3606,0,1.313462e-06
3607,0,1.0184615e-06
3608,0,6.8027015e-07
3609,0,1.170867e-05
3610,0,7.008417e-05
3611,0,6.20621e-06
3612,0,1.4698267e-06
3613,0,4.8994616e-07
3614,0,1.6524663e-06
3615,0,1.8234114e-05
3616,0,6.3062663e-07
3617,0,5.9765494e-05
3618,0,8.730876e-07
3619,0,0.0010152042
3620,0,1.6113707e-07
3621,0,1.0309759e-06
3622,0,0.00018712303
3623,0,4.6747005e-05
3624,0,1.8497353e-06
3625,0,1.2226827e-06
3626,0,1.3562241e-08
3627,0,3.8967213e-05
3628,0,3.7068644e-06
3629,0,1.7476789e-06
3630,0,2.4969755e-05
3631,0,3.2065432e-07
3632,0,6.2053396e-06
3633,0,9.194517e-07
3634,0,7.9987485e-06
3635,0,1.6257552e-07
3636,0,0.0009471984
3637,0,7.6957997e-07
3638,0,2.1984124e-06
3639,0,1.1126137e-06
3640,0,5.634392e-07
3641,0,0.00010119013
3642,0,1.3664644e-06
3643,0,6.513181e-06
3644,0,2.358446e-06
3645,0,7.455003e-06
3646,0,1.7525042e-07
3647,0,2.297036e-06
3648,0,4.649218e-07
3649,0,1.8455364e-06
3650,0,1.6411821e-05
3651,0,5.2235883e-08
3652,0,6.269535e-06
3653,0,2.5385756e-05
3654,0,1.7168743e-06
3655,0,7.250124e-07
3656,0,4.094886e-05
3657,0,1.8161729e-05
3658,0,2.185177e-06
3659,0,2.3989332e-06
3660,0,1.0853665e-05
3661,0,2.9474606e-07
3662,0,0.00019628894
3663,0,1.003372e-06
3664,0,2.79557e-06
3665,0,1.0237902e-06
3666,0,5.013798e-06
3667,0,3.8006516e-07
3668,0,3.7778275e-07
3669,0,6.606089e-06
3670,0,3.2946477e-06
3671,0,2.6497453e-06
3672,0,1.15518515e-05
3673,0,1.9450879e-07
3674,0,4.0617338e-06
3675,0,8.312495e-06
3676,0,3.0910576e-07
3677,0,7.7723746e-07
3678,0,4.664415e-08
3679,0,1.9501858e-08
3680,0,1.0998425e-05
3681,0,1.744031e-06
3682,0,2.3596436e-05
3683,0,1.6316997e-06
3684,0,1.4870291e-06
3685,0,4.009339e-05
3686,0,5.888416e-07
3687,0,1.0392255e-06
3688,0,9.018321e-07
3689,0,3.3091549e-06
3690,0,7.433439e-07
3691,0,2.5246381e-05
3692,0,1.2354318e-06
3693,0,2.2566319e-07
3694,0,2.5724373e-06
3695,0,1.4018136e-07
3696,0,2.971705e-06
3697,0,9.0285005e-07
3698,0,3.2572236e-06
3699,0,3.5932653e-06
3700,0,3.585512e-06
3701,0,1.786851e-07
3702,0,6.97092e-07
3703,0,1.7068138e-05
3704,0,2.7569415e-06
3705,0,6.673093e-06
3706,0,0.00030436277
3707,0,1.8671027e-07
3708,0,2.4297678e-06
3709,0,5.58218e-07
3710,0,2.2807066e-05
3711,0,2.0086688e-06
3712,0,0.00010547834
3713,0,3.6137367e-06
3714,0,4.8442615e-07
3715,0,4.4210563e-05
3716,0,4.448802e-06
3717,0,1.2335454e-07
3718,0,2.2132654e-05
3719,0,1.842192e-05
3720,0,0.00018582224
3721,0,1.8652547e-05
3722,0,3.2838085e-07
3723,0,5.2717396e-06
3724,0,7.862223e-06
3725,0,3.9308234e-05
3726,0,1.6160631e-07
3727,0,6.222109e-05
3728,0,7.4175027e-06
3729,0,0.00015865966
3730,0,4.7749836e-06
3731,0,1.4462335e-06
3732,0,2.9104858e-06
3733,0,2.8382833e-06
3734,0,4.931662e-05
3735,0,1.5007663e-05
3736,0,3.748485e-08
3737,0,2.2929082e-06
3738,0,8.701071e-06
3739,0,4.321623e-06
3740,0,2.246634e-07
3741,0,1.4871632e-05
3742,0,9.432821e-07
3743,0,5.540536e-08
3744,0,0.00037126135
3745,0,5.156325e-07
3746,0,1.0119582e-05
3747,0,4.878894e-08
3748,0,1.4005861e-05
3749,0,6.564132e-06
3750,0,4.6566374e-08
3751,0,6.3202924e-06
3752,0,8.214555e-06
3753,0,2.1146363e-06
3754,0,1.19155406e-08
3755,0,6.2082836e-07
3756,0,2.098828e-05
3757,0,1.7639061e-07
3758,0,7.4049494e-06
3759,1,0.0007941463
3760,0,0.0007471132
3761,0,3.6862897e-05
3762,0,3.5506403e-07
3763,0,1.4051934e-06
3764,0,6.6836974e-06
3765,0,3.9455213e-06
3766,0,0.0017821182
3767,0,6.4908306e-07
3768,0,3.5780644e-08
3769,0,8.7406397e-07
3770,0,0.00012442085
3771,0,3.4067727e-06
3772,0,2.0242577e-07
3773,0,4.350998e-08
3774,0,9.834761e-05
3775,0,7.598551e-08
3776,0,3.976698e-06
3777,0,2.3115354e-06
3778,0,3.1064085e-06
3779,0,3.5739458e-06
3780,0,3.99144e-06
3781,0,0.0012034035
3782,0,3.3902552e-07
3783,0,1.913847e-06
3784,0,0.00068718346
3785,0,5.46668e-06
3786,0,5.132491e-08
3787,0,2.7873499e-05
3788,0,9.054222e-07
3789,0,3.0286589e-07
3790,0,1.4560327e-07
3791,0,1.0798503e-07
3792,0,2.543559e-06
3793,0,1.4384562e-05
3794,0,6.5864225e-07
3795,0,6.5081616e-07
3796,0,1.0522715e-07
3797,0,2.5111857e-08
3798,0,2.0118121e-05
3799,0,8.35294e-08
3800,0,3.733544e-06
3801,0,7.973623e-06
3802,0,3.0657616e-06
3803,0,3.6443726e-06
3804,0,2.623309e-07
3805,0,4.0534619e-07
3806,0,4.097871e-06
3807,0,1.3962273e-07
3808,0,1.4634286e-05
3809,0,2.6563563e-07
3810,0,1.045436e-05
3811,0,1.1268675e-06
3812,0,3.804499e-06
3813,0,2.170019e-05
3814,0,1.7699839e-06
3815,0,1.1819801e-06
3816,0,0.0004266001
3817,0,1.6667391e-06
3818,0,1.4672577e-05
3819,0,6.1194683e-06
3820,0,6.4423243e-06
3821,0,6.827301e-07
3822,0,1.069828e-06
3823,0,5.8041936e-05
3824,0,1.00804955e-05
3825,0,2.412023e-06
3826,0,0.00013317737
3827,0,3.1699856e-06
3828,0,4.9807e-06
3829,0,1.7617591e-06
3830,0,3.014907e-07
3831,0,3.157556e-07
3832,0,6.939241e-07
3833,0,6.587235e-06
3834,0,1.3617495e-05
3835,0,6.1977653e-07
3836,0,2.9829074e-05
3837,0,1.6355337e-06
3838,0,1.4281758e-06
3839,0,2.4751187e-06
3840,0,1.9776633e-06
3841,0,4.2643433e-06
3842,0,2.2935837e-05
3843,0,7.9680734e-07
3844,0,5.1921154e-07
3845,0,0.0009971719
3846,0,3.883382e-06
3847,0,1.2044934e-07
3848,0,1.0297663e-06
3849,0,6.0597455e-07
3850,0,2.5643496e-06
3851,0,2.337674e-07
3852,0,2.1062635e-06
3853,0,5.828295e-07
3854,0,2.1466406e-06
3855,0,3.7264863e-07
3856,0,1.9679032e-07
3857,0,9.4243184e-08
3858,0,1.8761713e-06
3859,0,5.7473084e-05
3860,0,3.892298e-05
3861,0,0.004578028
3862,0,4.3114858e-07
3863,0,2.4643762e-06
3864,0,0.0004095423
3865,0,4.924161e-06
3866,0,6.707763e-07
3867,0,3.3420815e-06
3868,0,1.6458841e-06
3869,0,1.2717473e-05
3870,0,0.000109470166
3871,0,3.7719736e-05
3872,0,1.7643871e-06
3873,0,2.2436358e-05
3874,0,1.9315873e-06
3875,0,3.268965e-06
3876,0,1.5942738e-06
3877,0,0.00044029322
3878,0,3.0733423e-05
3879,0,1.8007297e-07
3880,0,1.3609981e-06
3881,0,3.7344554e-07
3882,0,1.0383033e-06
3883,0,5.8316697e-08
3884,0,9.630836e-07
3885,0,1.4682183e-06
3886,0,6.836788e-07
3887,0,1.422639e-06
3888,0,4.2797515e-06
3889,0,4.4365606e-05
3890,0,2.1969265e-06
3891,0,5.490864e-07
3892,0,4.4712206e-07
3893,0,2.9857495e-06
3894,0,7.1237787e-06
3895,0,4.6480486e-06
3896,0,2.6651665e-07
3897,0,4.8943343e-07
3898,0,3.181517e-05
3899,0,0.00010392564
3900,0,9.071032e-06
3901,0,7.793262e-06
3902,0,9.477839e-08
3903,0,9.1275155e-07
3904,0,2.304643e-05
3905,0,1.7269751e-06
3906,0,2.5362535e-06
3907,0,2.2305242e-07
3908,0,1.2313373e-06
3909,0,0.000114323775
3910,0,1.8748493e-05
3911,0,5.12749e-06
3912,0,1.1129533e-06
3913,0,1.8021606e-06
3914,0,0.00034117288
3915,0,0.0011441795
3916,0,0.00097585755
3917,0,2.819982e-05
3918,0,7.528877e-07
3919,0,2.3544699e-07
3920,0,4.249162e-08
3921,0,3.5892022e-05
3922,0,6.4125097e-06
3923,0,1.0718699e-07
3924,0,2.5917973e-07
3925,0,3.8433254e-06
3926,0,9.643744e-08
3927,0,2.9296085e-05
3928,0,1.4809973e-06
3929,0,3.4793456e-07
3930,0,2.8269185e-06
3931,0,4.2769747e-07
3932,0,1.5789914e-06
3933,0,1.0438214e-06
3934,0,1.6813533e-06
3935,0,7.991093e-06
3936,0,1.769557e-06
3937,0,2.9191337e-06
3938,0,2.3007171e-06
3939,0,5.509639e-06
3940,0,2.2157603e-06
3941,0,0.0009975329
3942,0,1.2647774e-06
3943,0,1.2100653e-06
3944,0,4.6187772e-08
3945,0,3.9996064e-07
3946,0,1.0195859e-06
3947,0,1.4311003e-05
3948,0,2.4966614e-06
3949,0,0.00012282417
3950,0,2.1971757e-06
3951,0,1.6127252e-07
3952,0,3.7068746e-06
3953,0,3.7498012e-07
3954,0,5.7889315e-07
3955,0,1.311025e-07
3956,0,2.2304896e-08
3957,0,1.5105817e-06
3958,0,4.6657237e-07
3959,0,3.3223046e-07
3960,0,1.5011351e-07
3961,0,2.1873151e-07
3962,0,2.008524e-07
3963,0,8.5331834e-08
3964,0,6.442899e-07
3965,0,1.9239765e-07
3966,0,9.498952e-06
3967,0,6.601842e-07
3968,0,3.7951932e-07
3969,0,1.5295013e-08
3970,0,1.6175863e-06
3971,0,5.450852e-07
3972,0,1.0222545e-05
3973,0,9.105119e-06
3974,0,5.870423e-07
3975,0,1.540606e-05
3976,0,1.4468264e-05
3977,0,3.2584992e-07
3978,0,3.100854e-07
3979,0,1.0574019e-07
3980,0,1.0032326e-07
3981,0,4.707284e-07
3982,0,1.9544811e-06
3983,0,4.096758e-08
3984,0,5.895327e-06
3985,0,5.8608407e-07
3986,0,3.011892e-05
3987,0,1.503841e-05
3988,0,3.590767e-05
3989,0,0.00017840495
3990,0,6.258143e-06
3991,0,0.0009895316
3992,0,1.3038227e-05
3993,0,1.6750184e-05
3994,0,5.6104557e-08
3995,0,2.1835406e-07
3996,0,6.059145e-08
3997,0,1.522775e-06
3998,0,1.0485136e-06
3999,0,5.8950236e-06
4000,0,1.4381119e-05
4001,0,3.160553e-08
4002,0,2.1370857e-08
4003,0,0.00013636987
4004,0,3.941971e-06
4005,0,3.9985764e-08
4006,0,1.4240521e-06
4007,0,4.2156086e-07
4008,0,1.7085807e-05
4009,0,1.6028766e-06
4010,0,1.4778918e-06
4011,0,1.0394693e-06
4012,0,1.584724e-06
4013,0,3.175438e-06
4014,0,9.707875e-06
4015,0,1.7938858e-07
4016,0,1.2569526e-05
4017,0,5.7110152e-05
4018,0,9.898199e-07
4019,0,1.0228357e-05
4020,0,0.00032369405
4021,0,9.10323e-08
4022,0,7.097824e-05
4023,0,3.5109107e-07
4024,0,1.1626431e-07
4025,0,1.1987024e-06
4026,0,2.6706445e-07
4027,0,6.071268e-07
4028,0,1.230181e-06
4029,0,2.7352576e-07
4030,0,5.3647647e-05
4031,0,1.916737e-07
4032,0,4.3696195e-07
4033,0,0.0006949731
4034,0,7.521149e-08
4035,0,2.6119804e-07
4036,0,5.1698316e-07
4037,0,6.1212495e-07
4038,0,1.4176644e-06
4039,0,3.3102087e-06
4040,0,2.5050182e-05
4041,0,4.5421604e-07
4042,0,8.510024e-06
4043,0,2.9289026e-07
4044,0,5.221442e-07
4045,0,9.4508e-06
4046,0,2.0880724e-07
4047,0,1.2405617e-06
4048,0,9.4187744e-05
4049,0,1.3310502e-06
4050,0,5.622936e-07
4051,0,1.6582408e-05
4052,0,1.8202695e-06
4053,0,4.377229e-06
4054,0,0.00012310289
4055,0,1.9641677e-06
4056,0,1.6052462e-06
4057,0,1.996402e-05
4058,0,2.5031935e-05
4059,0,1.6767432e-06
4060,0,5.145428e-05
4061,0,1.8039145e-06
4062,0,1.2947633e-06
4063,0,7.604226e-07
4064,0,5.459805e-07
4065,0,2.0759655e-05
4066,0,3.7855592e-08
4067,0,2.1864287e-07
4068,0,5.7113602e-06
4069,0,4.848453e-07
4070,0,5.1794873e-06
4071,0,4.995266e-07
4072,0,5.667697e-07
4073,0,4.7141897e-05
4074,0,0.00011598148
4075,0,2.873439e-07
4076,0,4.8255497e-08
4077,0,7.368368e-05
4078,0,1.800043e-07
4079,0,1.6865678e-06
4080,0,8.6712635e-07
4081,0,1.2869527e-05
4082,0,1.2040322e-06
4083,0,9.5244184e-07
4084,0,2.6437326e-06
4085,0,6.065908e-06
4086,1,8.489228e-05
4087,0,1.2665042e-07
4088,0,2.5111774e-06
4089,0,4.6348836e-05
4090,0,1.7618126e-05
4091,0,7.501327e-07
4092,0,4.097961e-06
4093,0,3.6372478e-06
4094,0,2.7140438e-06
4095,0,2.899463e-07
4096,0,7.0691844e-06
4097,0,2.2354443e-06
4098,0,2.8273556e-07
4099,0,1.4039213e-05
4100,0,0.0006017126
4101,0,2.0272657e-07
4102,0,2.9513902e-07
4103,0,3.0439614e-06
4104,0,0.00014007269
4105,0,2.9004166e-06
4106,0,3.858401e-06
4107,0,1.2487872e-07
4108,0,1.0235178e-06
4109,0,1.6213182e-05
4110,0,3.344211e-06
4111,0,6.1069513e-06
4112,0,4.2408938e-06
4113,0,1.0792303e-05
4114,0,3.5112757e-07
4115,0,2.643069e-08
4116,0,1.8130572e-06
4117,0,5.1482425e-07
4118,0,7.679365e-05
4119,0,1.9893478e-06
4120,0,1.8872095e-06
4121,0,2.2121478e-06
4122,0,2.1458455e-07
4123,0,1.8622562e-05
4124,0,0.00015892918
4125,0,3.6416768e-06
4126,0,6.4808064e-06
4127,0,0.00013767996
4128,0,1.9436839e-05
4129,0,1.0086836e-07
4130,0,7.434332e-07
4131,0,2.9661694e-06
4132,0,2.427954e-06
4133,0,1.9640498e-05
4134,0,5.6077545e-07
4135,0,9.68982e-08
4136,0,3.2354515e-07
4137,0,1.69819e-06
4138,0,7.442991e-06
4139,0,9.497411e-05
4140,0,0.00014763491
4141,0,9.3133085e-06
4142,0,2.0446034e-06
4143,0,5.1887986e-07
4144,0,3.951931e-06
4145,0,4.063175e-06
4146,0,8.3551495e-06
4147,0,7.072993e-05
4148,0,3.6167359e-07
4149,0,1.8025536e-05
4150,0,1.382843e-07
4151,0,2.9036608e-05
4152,0,1.9524189e-06
4153,0,9.2353457e-07
4154,0,3.1136958e-06
4155,0,1.6235415e-05
4156,0,5.146618e-07
4157,0,2.1869677e-05
4158,0,4.041939e-07
4159,0,1.1996786e-07
4160,0,5.81032e-08
4161,0,1.8961305e-06
4162,0,3.6849056e-06
4163,0,3.555276e-05
4164,0,5.425326e-07
4165,0,2.590011e-06
4166,0,4.7349107e-07
4167,0,1.631457e-07
4168,0,1.1455871e-06
4169,0,1.0602298e-06
4170,0,3.663301e-06
4171,0,7.8190126e-08
4172,0,6.8496774e-07
4173,0,3.3406303e-07
4174,0,1.31575915e-08
4175,0,2.0255122e-06
4176,0,2.8628858e-06
4177,0,5.506624e-06
4178,0,7.027657e-06
4179,0,1.2361932e-06
4180,0,6.951396e-06
4181,0,4.420482e-07
4182,0,2.2631923e-07
4183,0,2.7732963e-06
4184,0,2.5986333e-06
4185,0,1.4060366e-06
4186,0,1.3390033e-07
4187,0,4.9493356e-06
4188,0,0.0006260045
4189,0,0.0035479933
4190,0,2.1379333e-06
4191,0,3.099821e-06
4192,0,3.80684e-06
4193,0,3.4820582e-06
4194,0,1.23182e-06
4195,0,3.8617734e-05
4196,0,1.2431644e-07
4197,0,1.2616345e-06
4198,0,2.2768186e-06
4199,0,0.0019462958
4200,0,1.7862607e-05
4201,0,9.764491e-09
4202,0,5.201912e-06
4203,0,8.5564245e-08
4204,0,3.7929644e-07
4205,0,1.246233e-05
4206,0,1.1307963e-07
4207,0,1.0786914e-07
4208,0,5.41726e-07
4209,0,2.3371183e-05
4210,0,1.5046666e-07
4211,0,8.8122516e-07
4212,0,2.5309355e-06
4213,0,1.4408946e-05
4214,0,3.4375862e-08
4215,0,6.4237753e-07
4216,0,5.839033e-06
4217,0,8.5135105e-07
4218,0,2.9020744e-05
4219,0,7.877436e-07
4220,0,3.015202e-06
4221,0,2.4303768e-07
4222,0,3.750109e-07
4223,0,1.9729782e-06
4224,0,0.0001567302
4225,0,0.00042172402
4226,0,1.088633e-05
4227,0,1.0252166e-06
4228,0,6.5329044e-07
4229,0,3.2388332e-05
4230,0,2.415584e-06
4231,0,2.8310737e-07
4232,0,2.9972531e-07
4233,0,7.402069e-06
4234,0,3.0493366e-06
4235,0,3.4410612e-06
4236,0,5.195556e-06
4237,0,2.3177066e-07
4238,0,8.577031e-06
4239,0,1.1867646e-06
4240,0,4.964738e-07
4241,0,5.498095e-07
4242,0,5.7886444e-07
4243,0,1.053575e-05
4244,0,4.664432e-05
4245,0,1.673594e-05
4246,0,2.7175324e-06
4247,0,3.0757167e-07
4248,0,1.04742985e-05
4249,0,7.07452e-07
4250,0,2.8908426e-06
4251,0,1.9859392e-05
4252,0,0.00013696124
4253,0,1.2840215e-05
4254,0,3.1903085e-06
4255,0,1.7575016e-06
4256,0,3.9848797e-07
4257,0,4.9257822e-05
4258,0,8.0768805e-06
4259,0,1.6556605e-07
4260,0,9.941947e-06
4261,0,8.826215e-06
4262,0,5.9674653e-07
4263,0,4.5096473e-05
4264,0,2.4437384e-07
4265,0,2.4528633e-06
4266,0,1.629566e-06
4267,0,7.169038e-05
4268,0,9.356009e-08
4269,0,1.451636e-05
4270,0,1.181207e-06
4271,0,6.6562434e-06
4272,0,1.6051223e-07
4273,0,0.00017472466
4274,0,1.3503305e-07
4275,0,1.16528064e-07
4276,0,1.376428e-06
4277,0,5.767563e-05
4278,0,1.4870958e-06
4279,0,4.0842753e-08
4280,0,1.4036536e-05
4281,0,2.7960636e-05
4282,0,0.00020235698
4283,0,3.355293e-06
4284,0,8.332651e-08
4285,0,1.2455336e-06
4286,0,5.4129914e-06
4287,0,1.66679e-07
4288,0,3.6431953e-05
4289,0,0.00034403405
4290,0,6.3313196e-06
4291,0,2.7294882e-06
4292,0,1.069828e-06
4293,0,1.6079551e-06
4294,0,2.3975903e-05
4295,0,9.462034e-08
4296,0,2.8530708e-06
4297,0,1.3113145e-05
4298,0,5.349339e-07
4299,0,3.7975863e-06
4300,0,2.292777e-06
4301,0,6.0621903e-07
4302,0,1.9686878e-07
4303,0,1.1035469e-06
4304,0,2.8532384e-05
4305,0,1.3497137e-07
4306,0,2.0609696e-06
4307,0,2.6770915e-05
4308,0,1.2584632e-06
4309,0,2.1511482e-07
4310,0,3.4157864e-07
4311,0,2.5548734e-06
4312,0,2.7979166e-08
4313,0,5.6567677e-07
4314,0,1.362719e-06
4315,0,0.0005068533
4316,0,2.4833514e-06
4317,0,5.7679363e-06
4318,0,8.036009e-08
4319,0,3.8193784e-06
4320,0,4.999251e-05
4321,0,8.5173025e-07
4322,0,0.00012644262
4323,0,1.4526609e-07
4324,0,1.9484891e-07
4325,0,1.1494141e-06
4326,0,1.4108664e-07
4327,0,7.8232256e-07
4328,0,1.614926e-06
4329,0,3.405349e-07
4330,0,2.1451064e-05
4331,0,1.4293448e-05
4332,0,2.1793912e-06
4333,0,2.4517114e-05
4334,0,0.0004039923
4335,0,6.55176e-07
4336,0,2.1088613e-07
4337,0,5.0910153e-08
4338,0,1.3466733e-06
4339,0,0.00025733106
4340,0,2.931294e-06
4341,0,2.2766483e-07
4342,0,2.9455857e-06
4343,0,7.048088e-06
4344,0,1.2068349e-06
4345,0,7.0788866e-07
4346,0,3.9687798e-06
4347,0,2.618183e-07
4348,0,9.655105e-07
4349,0,2.2556128e-06
4350,0,0.00010345055
4351,0,2.4596866e-07
4352,0,2.351845e-06
4353,0,1.0226016e-05
4354,0,6.2603576e-06
4355,0,1.6840316e-06
4356,0,3.6730992e-06
4357,0,0.00010018134
4358,0,5.2833344e-05
4359,0,5.902511e-06
4360,0,1.911751e-06
4361,0,0.00021174338
4362,0,0.0007853497
4363,0,9.1531695e-07
4364,0,4.8049634e-07
4365,0,0.0001135238
4366,0,1.7409933e-05
4367,0,2.8170898e-05
4368,0,1.056989e-06
4369,0,3.4219695e-06
4370,0,2.6307468e-08
4371,0,7.25715e-05
4372,0,1.0390144e-06
4373,0,1.0636367e-06
4374,0,5.050887e-07
4375,0,9.661123e-06
4376,0,1.0692822e-06
4377,0,1.6741675e-06
4378,0,6.634074e-07
4379,0,4.965389e-05
4380,0,1.1563881e-06
4381,0,1.3171847e-07
4382,0,1.9136452e-05
4383,0,1.1455741e-06
4384,0,4.801006e-06
4385,0,2.843979e-07
4386,0,7.341091e-06
4387,0,7.643823e-07
4388,0,3.3949414e-06
4389,0,8.9266705e-06
4390,0,4.343482e-07
